"HolderAddress","Quantity","PendingBalanceUpdate"
"0x3e904a20ab01a3325ad7f076cb14930bc85b7caf","15","No"
"0xf64aa94a4f39c43ecbcfe79a7b41c3bb6fe52650","15","No"
"0xb35248feeb246b850fac690a1beaf5130dc71894","14","No"
"0xc16623cb1505c57c56b3dd9633dbb43991ab2804","14","No"
"0xb7707b8e88241e77064725099113896bed5c3ed0","14","No"
"0x6c93bf900fb2ee79959fea354ec24ee382c36f91","14","No"
"0x92c4317830af63462064b9b120f9c094ba428890","14","No"
"0x9a659894e5d115846767db0e1685744c452e7a6e","13","No"
"0x715f280d07b7d98b00f7eef9e4ca62e9c5dff999","13","No"
"0xdd343c671abb706d8e4f5da9cd9662753e44a01e","13","No"
"0xa299842fd0c72ae699b08d0acce721bb738f1fc0","13","No"
"0x4fcf7148bfb059e1ec3a4786e1e7afdb79810fe2","13","No"
"0x9ae71141fc380dfbc10cfb2765ebee14610ef7b7","13","No"
"0xd3a1ab87c8ab81cb093ef5430a387d127ac523a0","13","No"
"0xcbff9c61aa26372715eb95749eae5723ae20f264","13","No"
"0x53159fd1727808a4523a5fd914c1f095b33a2b4f","13","No"
"0x734b9c4bab45a59d8cd03403db465a2c94bc67ad","13","No"
"0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf","12","No"
"0x0e442c7d7db830276ecc7292bc57456309fe1522","12","No"
"0x613a0ac4968f042b773880b0173bbbbba2fec6d9","12","No"
"0xd75337cef33ace428a18533a1fb791acb1eff239","12","No"
"0xdf2d3dd3b5d943cd9222956a3d75fa7037598bcf","12","No"
"0x94a26186337ccf6f871379be8f304b0f9a92cafc","12","No"
"0xf6f4b3d80884dcf2e602820622cafc1bcc1f9afe","11","No"
"0xd6b954f59f0ebb252edc7796c64ba167a1e2efab","11","No"
"0xca695144ed80d2e5f10c8938c08dffbf2516a170","11","No"
"0x1c6f1a832e73949c97fe335a98b6a5fc3c9c29e9","11","No"
"0xa96edca564a891d7a000359da43195b5c7229f89","11","No"
"0x4db31a5351bab07eb8fe0ecee189f4bfaa7b34e0","11","No"
"0xb66ff52a36b686a3760ddf80dc7f0a017d5c2b95","11","No"
"0x3e847015084b182dd47aad0e95e005c51e1fe715","11","No"
"0x0c07eb22fa0251da28af669b7db23c05ab6140a6","11","No"
"0x0e95c827602fa08c8d366d6bd15419da2a79cbd0","11","No"
"0xf7d0c52f291cade662d493d3ed7b0ab73528cb51","11","No"
"0xad569083dee565d4ddb648f32fa392d6d42864c6","11","No"
"0x5fbc25c48806fabfd974418c6cb14f5992b4cff0","10","No"
"0xdb5b1830adbb57e19967602f7f466677593e9fb0","10","No"
"0x088fab6e7f4d007df11dfaed57322c951150da21","10","No"
"0xe7a6db55ac2963a93a702b544fdcd61757a97b8e","10","No"
"0x016ab691721a99da1c1489ca0ac8b549eb0f7713","10","No"
"0x51fe29bd98286b4aca36bc5bcfc9f11ef4e24a8e","10","No"
"0x667aeda8cd06b6375f8455e59b36cf22f9f12605","10","No"
"0x79635b386b9bd6636cd701879c32e6dd181c853f","10","No"
"0xdf12161afaf4367f130bbd7aeb50abffce612619","10","No"
"0x7bf6b08c66f0b576ed6e338896e8ff06a5674dfe","10","No"
"0x0354dba16a24ce38290b1fc37b317f7fff5d2e87","10","No"
"0x0f485d1768a42096372071501fbe779923fb54ca","10","No"
"0xaebe89ea04e6154d6cd0e4711783746260a6c3f0","10","No"
"0xaece9d7013c9ad659bd8949195713ae4382449c3","10","No"
"0x6808432d3e34da1a71057d08632305be0c3bc240","10","No"
"0x3d201d3eab070ff3d579d33c153ea8c8b8dd3d66","10","No"
"0x330bab385492b88ce5bba93b581ed808b00e6189","10","No"
"0x56bf24f635b39ac01da6761c69aee7ba4f1cfe3f","10","No"
