"HolderAddress","Quantity","PendingBalanceUpdate"
"0xedc4b220f6ff6331229ae7701b37671e67ed256d","2","No"
"0xefa845164e612fe623ac21380afc8ec78f22e3c3","2","No"
"0xf065f2a89683dd8cd76ab15c686a781f0b351eab","2","No"
"0xf0cee2ebeb8a52884ff83f6c71d6ed75c22e7f20","2","No"
"0xf8a323e916921b0a82ebcb562a3441e46525822e","2","No"
"0xfa09ce510077ea4f7cd34557e32efec180b94f8f","2","No"
"0xfc597e456605ebdf386a060f609b0e1e6b6c9833","2","No"
"0xfd7bff94e27dec7c9085ecdc19a3ea6adc307c25","2","No"
"0x1f76e70ec9ef2108f6770f8aa9587795ea4127da","1","No"
"0x34805e6a3796fb04e82183667a78c2f7bff29170","1","No"
"0x349ce4ac6a8ba99220cba6b35ba0eca7d61cab7a","1","No"
"0x37a6156e4a6e8b60b2415af040546cf5e91699bd","1","No"
"0x3ad353e2845b96fb1b58c1ca6cda46b870de8d6f","1","No"
"0x3e2d517837e69054454ca85a5abe6d622823675c","1","No"
"0x4044970bae6084aca7c83683afb22edb9c91192d","1","No"
"0x46745d20510f2c305d12b8f3b6625f0cf8e720c5","1","No"
"0x4ddac376f28be60e1f7642a4d302c6cf6cae1d92","1","No"
"0x7de09bab23af65e61bd764c273597ee526df1955","1","No"
"0xc142b87015a172453dface230f91c26435738b83","1","No"
"0xdfbb88ac691b6e4ec67076841700a92f7ae39715","1","No"
"0xf9b70132f2caf75ed23430740d660e802bd2fdee","1","No"
